"","datestop","crimsusp","frisked","searched","sex","race","age","city"
"7316",4272016,"FEL","Y","N","M","B","30","QUEENS"
"7317",4272016,"FEL","Y","N","M","B","36","QUEENS"
"7318",5042016,"FEL","Y","N","M","W","18","QUEENS"
"7319",5072016,"FEL","Y","Y","M","Q","22","QUEENS"
"7320",5072016,"FEL","Y","Y","M","B","20","QUEENS"
"7321",5022016,"MISD","N","N","M","Q","23","QUEENS"
"7322",5042016,"MISD","N","N","M","B","33","QUEENS"
"7323",4142016,"FELONY","N","Y","M","Q","25","QUEENS"
"7324",4192016,"FELONY","Y","N","M","A","16","QUEENS"
"7325",4192016,"FELONY","Y","N","M","A","16","QUEENS"
"7326",4302016,"FELONY","Y","Y","M","Q","18","QUEENS"
"7327",5062016,"FELONY","Y","N","M","B","20","QUEENS"
"7328",5062016,"FELONY","Y","N","M","B","20","QUEENS"
"7329",5062016,"FELONY","Y","N","M","B","20","QUEENS"
"7330",5042016,"FEL","Y","Y","M","B","23","QUEENS"
"7331",5042016,"FEL","Y","Y","M","B","23","QUEENS"
"7332",5042016,"FEL","Y","Y","M","B","26","QUEENS"
"7333",5042016,"FEL","Y","Y","F","Q","22","QUEENS"
"7334",5042016,"FEL","Y","Y","M","B","23","QUEENS"
"7335",5042016,"FEL","Y","Y","M","B","29","QUEENS"
"7336",5042016,"FEL","Y","Y","M","P","27","QUEENS"
"7337",4142016,"FEL","N","N","M","B","38","QUEENS"
"7338",4142016,"FEL","Y","N","M","Q","25","QUEENS"
"7339",5112016,"FEL","Y","N","M","B","27","QUEENS"
"7340",5102016,"FEL","Y","N","M","Q","34","QUEENS"
"7341",5122016,"FEL","Y","N","M","W","59","QUEENS"
"7342",5142016,"MISD","N","Y","F","B","24","QUEENS"
"7343",5072016,"FEL","Y","Y","M","B","24","QUEENS"
"7344",5112016,"FEL","Y","N","M","W","24","QUEENS"
"7345",5142016,"FEL","Y","N","M","B","45","QUEENS"
"7346",5102016,"FELONY","Y","Y","M","B","40","QUEENS"
"7347",5062016,"MISD","Y","Y","M","B","22","QUEENS"
"7348",5132016,"MISD","Y","N","M","B","24","QUEENS"
"7349",5142016,"FELONY","N","N","M","B","24","QUEENS"
"7350",5142016,"FELONY","N","N","M","B","40","QUEENS"
"7351",5142016,"FELONY","N","N","M","B","24","QUEENS"
"7352",5142016,"FELONY","N","N","M","B","26","QUEENS"
"7353",5142016,"FELONY","N","N","M","B","22","QUEENS"
"7354",5142016,"FELONY","N","N","M","B","25","QUEENS"
"7355",4042016,"FELONY","Y","N","M","Q","50","QUEENS"
"7356",4062016,"MISDEMEANOR","Y","N","M","B","23","QUEENS"
"7357",4142016,"MISEDEMEANOR","Y","N","M","B","23","QUEENS"
"7358",4142016,"FELONY","Y","N","M","B","28","QUEENS"
"7359",4162016,"FELONY","Y","Y","M","W","48","QUEENS"
"7360",4232016,"MISDEMEANOR","Y","Y","F","P","35","QUEENS"
"7361",4282016,"MISDEMEANOR","Y","Y","M","Q","16","QUEENS"
"7362",4282016,"MISDEMEANOR","Y","N","M","P","22","QUEENS"
"7363",4282016,"MISDEMEANOR","Y","N","M","P","24","QUEENS"
"7364",5142016,"MISEDEMEANOR","Y","Y","M","B","20","QUEENS"
"7365",5142016,"MISDEMEANOR","Y","Y","M","B","28","QUEENS"
"7366",5192016,"FELONY","Y","N","M","B","35","QUEENS"
"7367",5192016,"FELONY","Y","Y","M","Q","48","QUEENS"
"7368",5242016,"MISDEMEANOR","Y","N","M","W","31","QUEENS"
"7369",5152016,"FELONY","Y","N","M","B","21","QUEENS"
"7370",5182016,"FEL","Y","N","M","B","24","MANHATTAN"
"7371",5182016,"FEL","Y","N","M","B","26","MANHATTAN"
"7372",5182016,"FEL","Y","N","M","B","29","MANHATTAN"
"7373",5182016,"FEL","Y","N","M","B","24","QUEENS"
"7374",5142016,"FEL","Y","N","M","B","37","QUEENS"
"7375",5032016,"MISDEMEANOR","Y","N","M","B","26","QUEENS"
"7376",5062016,"MISEDEMEANOR","Y","Y","M","B","49","QUEENS"
"7377",5152016,"MISDEMEANOR","Y","N","M","B","19","QUEENS"
"7378",5262016,"MISDEMEANOR","Y","Y","M","Q","22","QUEENS"
"7379",5282016,"FELONY","N","N","M","B","27","QUEENS"
"7380",5282016,"MISDEMEANOR","Y","N","M","B","43","QUEENS"
"7381",5282016,"MISDEMEANOR","N","N","M","Q","44","QUEENS"
"7382",5292016,"FELONY","Y","N","M","B","19","QUEENS"
"7383",5312016,"MISD","Y","N","M","B","17","QUEENS"
"7384",6022016,"FELONY","N","N","M","B","19","QUEENS"
"7385",6022016,"FELONY","N","N","M","B","18","QUEENS"
"7386",6022016,"FELONY","Y","Y","F","B","15","QUEENS"
"7387",6022016,"FELONY","Y","Y","M","B","18","QUEENS"
"7388",6032016,"FELONY","Y","N","F","W","31","QUEENS"
"7389",6132016,"FELONY","Y","N","M","A","25","QUEENS"
"7390",6092016,"FEL","Y","N","M","W","29","QUEENS"
"7391",6082016,"FEL","Y","N","M","B","56","QUEENS"
"7392",6082016,"FEL","Y","N","M","B","51","QUEENS"
"7393",6082016,"FEL","Y","N","M","B","38","QUEENS"
"7394",6112016,"FEL","Y","N","M","Q","19","QUEENS"
"7395",6242016,"FEL","Y","N","M","W","45","QUEENS"
"7396",6182016,"FEL","Y","N","M","B","44","QUEENS"
"7397",6242016,"FEL","N","N","M","Q","26","QUEENS"
"7398",6222016,"FEL","Y","N","F","Q","20","QUEENS"
"7399",6222016,"FEL","Y","N","M","Q","22","QUEENS"
"7400",6222016,"FEL","Y","Y","M","Q","21","QUEENS"
"7401",6222016,"FEL","Y","N","M","W","34","QUEENS"
"7402",6112016,"FEL","Y","N","M","W","49","QUEENS"
"7403",6132016,"MISD","N","N","M","B","44","QUEENS"
"7404",6072016,"FEL","N","N","M","W","22","QUEENS"
"7405",6102016,"FEL","Y","N","F","Q","17","QUEENS"
"7406",6202016,"FEL","Y","Y","M","A","46","QUEENS"
"7407",5142016,"FEL","Y","Y","M","B","27","QUEENS"
"7408",6252016,"FEL","N","N","M","W","29","QUEENS"
"7409",6252016,"FEL","N","N","M","W","30","QUEENS"
"7410",6222016,"MISD","Y","N","M","B","24","QUEENS"
"7411",6212016,"MISD","N","Y","M","P","55","QUEENS"
"7412",6122016,"FEL","Y","N","M","B","24","QUEENS"
"7413",5272016,"FEL","Y","N","M","Q","21","QUEENS"
"7414",6152016,"FEL","N","N","M","A","25","QUEENS"
"7415",6212016,"FEL","Y","N","M","B","24","QUEENS"
"7416",6252016,"FEL","Y","N","M","W","25","QUEENS"
"7417",6252016,"FEL","Y","Y","M","W","28","QUEENS"
"7418",6292016,"FEL","Y","Y","M","A","22","QUEENS"
"7419",6292016,"MISD","N","N","M","W","49","QUEENS"
"7420",6292016,"FEL","Y","N","M","B","40","QUEENS"
"7421",4082016,"ROBBERY","N","N","M","B","31","QUEENS"
"7422",4022016,"ASSAULT","Y","N","M","Q","35","QUEENS"
"7423",4162016,"ASSAULT","Y","Y","M","I","29","QUEENS"
"7424",4162016,"ASSAULT","Y","N","M","A","26","QUEENS"
"7425",4102016,"ROBBERY","N","N","M","B","17","QUEENS"
"7426",5012016,"FELONY","N","N","M","Q","24","QUEENS"
"7427",4222016,"GRAND LARCENY AUTO","N","N","M","Q","31","QUEENS"
"7428",5072016,"FELONY","Y","Y","M","Q","19","QUEENS"
"7429",5212016,"FELONY","N","Y","F","Q","32","QUEENS"
"7430",5222016,"FELONY","N","N","M","B","17","QUEENS"
"7431",5282016,"FELONY","N","N","M","B","24","QUEENS"
"7432",5282016,"FELONY","N","N","M","B","20","QUEENS"
"7433",5282016,"FELONY","N","N","M","P","18","QUEENS"
"7434",5282016,"FELONY","N","N","M","Q","17","QUEENS"
"7435",5082016,"ASSAULT","Y","N","M","Q","21","QUEENS"
"7436",5082016,"ASSAULT","Y","N","M","Q","22","QUEENS"
"7437",5122016,"MAKING GRAFFITI","Y","Y","M","Q","20","QUEENS"
"7438",5192016,"PETIT LARCENY","Y","Y","M","W","26","QUEENS"
"7439",5032016,"BURGLARY","N","N","M","Q","49","QUEENS"
"7440",5282016,"ROBBERY","Y","Y","M","Q","17","QUEENS"
"7441",5282016,"ROBBERY","Y","N","M","Q","16","QUEENS"
"7442",5282016,"ROBBERY","Y","Y","M","Q","16","QUEENS"
"7443",5062016,"CPW","Y","N","M","A","19","QUEENS"
"7444",5012016,"CRIMINAL MISCHIEF","Y","Y","M","A","19","QUEENS"
"7445",5192016,"BURGLARY","N","N","M","B","38","QUEENS"
"7446",6112016,"SHOOTING ASSAULT 2'","Y","N","M","P","26","QUEENS"
"7447",6012016,"CPW","Y","N","M","Q","25","QUEENS"
"7448",6012016,"CPW","Y","N","M","Q","23","QUEENS"
"7449",6012016,"CPW","Y","N","M","Q","23","QUEENS"
"7450",6192016,"GRAND LARCENY AUTO","N","N","M","Q","46","QUEENS"
"7451",6042016,"ASSAULT","Y","N","M","Q","29","QUEENS"
"7452",6292016,"PROSTITUTION","N","N","M","A","37","QUEENS"
"7453",6112016,"ASSAULT","Y","Y","M","Q","35","QUEENS"
"7454",6282016,"PETIT LARCENY","Y","Y","M","Q","48","QUEENS"
"7455",6302016,"ROBBERY","Y","Y","M","Q","21","QUEENS"
"7456",6122016,"PETIT LARCENY","N","N","M","P","24","QUEENS"
"7457",6282016,"ASSAULT","Y","N","M","Q","24","QUEENS"
"7458",6282016,"ASSAULT","Y","N","M","Q","23","QUEENS"
"7459",6282016,"ASSAULT","Y","N","M","Q","23","QUEENS"
"7460",4042016,"ASSAULT","Y","N","M","B","17","STATEN IS"
"7461",4042016,"ASSAULT","Y","N","M","Q","15","STATEN IS"
"7462",4012016,"RAPE","N","N","M","W","25","STATEN IS"
"7463",4052016,"GLA","Y","Y","M","B","43","STATEN IS"
"7464",4062016,"CRIM TRESS","Y","N","M","B","26","STATEN IS"
"7465",4062016,"CRIM TRESS","Y","N","M","B","24","STATEN IS"
"7466",4072016,"CPW","N","N","M","B","25","STATEN IS"
"7467",4072016,"CPW","N","N","F","W","38","STATEN IS"
"7468",4082016,"CPW","Y","N","M","B","25","STATEN IS"
"7469",4082016,"BURGLARY","N","N","M","B","56","STATEN IS"
"7470",4082016,"BURGLARY","N","N","M","Q","40","STATEN IS"
"7471",4082016,"CPW","Y","N","M","B","27","STATEN IS"
"7472",4092016,"BURGLARY","Y","N","M","Q","31","STATEN IS"
"7473",4092016,"BURGLARY","N","N","F","W","33","STATEN IS"
"7474",4112016,"BURGLARY","N","N","M","P","25","STATEN IS"
"7475",4112016,"BURGLARY","N","N","M","Q","25","STATEN IS"
"7476",4122016,"UNLAWFUL IMPRISOMENT (F)","N","N","M","B","34","STATEN IS"
"7477",4102016,"BURGLARY","Y","N","M","B","16","STATEN IS"
"7478",4142016,"ROBBERY","Y","N","M","B","20","STATEN IS"
"7479",4152016,"GRAND LARCENY","Y","N","M","B","20","STATEN IS"
"7480",4152016,"CPW","Y","N","M","A","34","STATEN IS"
"7481",4152016,"CPW","Y","N","M","A","63","STATEN IS"
"7482",4172016,"ASSAULT","N","N","M","B","21","STATEN IS"
"7483",4212016,"PETIT LARCENY","N","N","M","B","39","STATEN IS"
"7484",4262016,"CPW","Y","N","M","B","17","STATEN IS"
"7485",4262016,"CPW","Y","N","M","B","19","STATEN IS"
"7486",4262016,"CPW","Y","N","M","B","17","STATEN IS"
"7487",4272016,"PETIT LARCENY","Y","Y","M","W","19","STATEN IS"
"7488",4282016,"CPW","Y","N","M","Q","33","STATEN IS"
"7489",4282016,"CPW","Y","N","M","Q","29","STATEN IS"
"7490",4302016,"ASSAULT 3","Y","N","M","Q","33","STATEN IS"
"7491",5012016,"CPW (FIREARM)","Y","N","M","B","20","STATEN IS"
"7492",5082016,"BURGLARY","N","N","M","Q","28","STATEN IS"
"7493",5092016,"CPW","N","N","M","B","50","STATEN IS"
"7494",5092016,"GLA","N","N","M","A","22","STATEN IS"
"7495",5092016,"GLA","N","N","M","A","25","STATEN IS"
"7496",5092016,"GLA","N","N","M","A","17","STATEN IS"
"7497",5092016,"GLA","N","N","M","A","21","STATEN IS"
"7498",5092016,"GLA","N","N","M","A","19","STATEN IS"
"7499",5162016,"BURGLARY","Y","N","M","B","21","STATEN IS"
"7500",5192016,"CPW","Y","N","M","B","36","STATEN IS"
"7501",5202016,"MURDER","Y","N","M","P","25","STATEN IS"
"7502",5312016,"RECKLESS ENDANGERMENT","Y","N","M","B","19","STATEN IS"
"7503",6052016,"CPW","Y","N","M","B","25","STATEN IS"
"7504",6042016,"BURGLARY","N","N","M","B","46","STATEN IS"
"7505",6042016,"CPW","N","N","F","B","23","STATEN IS"
"7506",6032016,"PETIT LARCENY","N","N","F","W","30","STATEN IS"
"7507",6052016,"GRAND LARCENY","Y","N","M","B","33","STATEN IS"
"7508",6072016,"RECKLESS ENDENGERMENT","Y","N","M","B","23","STATEN IS"
"7509",5212016,"FELONY","Y","N","M","Q","23","STATEN IS"
"7510",6092016,"FELONY","Y","N","M","B","18","STATEN IS"
"7511",6082016,"GRAND LARCENY","Y","N","M","B","18","STATEN IS"
"7512",6092016,"BURGLARY","Y","N","M","W","29","STATEN IS"
"7513",6102016,"GRAND LARCENY","N","N","F","B","45","STATEN IS"
"7514",6102016,"CPM 221.10","N","N","F","B","22","STATEN IS"
"7515",6102016,"221.10 CPM","Y","N","F","B","22","STATEN IS"
"7516",6122016,"ARSON","Y","Y","M","B","77","STATEN IS"
"7517",6122016,"ARSON","Y","N","M","B","76","STATEN IS"
"7518",6152016,"CRIM MISC","Y","Y","M","Q","29","STATEN IS"
"7519",6162016,"BURGLARY","N","N","M","W","14","STATEN IS"
"7520",6112016,"MISD","N","N","M","W","37","STATEN IS"
"7521",6232016,"MENACING","N","N","M","Q","38","STATEN IS"
"7522",6232016,"COMMERCIAL BURGLARY","N","N","M","Q","47","STATEN IS"
"7523",6302016,"PETIT LARCENY","Y","N","M","B","20","STATEN IS"
"7524",4062016,"FELONY","Y","Y","M","B","25","STATEN IS"
"7525",4112016,"MISDEMEANOR","N","N","M","W","34","STATEN IS"
"7526",5032016,"CPW","Y","N","M","B","30","STATEN IS"
"7527",5212016,"FELONY","Y","N","M","B","26","STATEN IS"
"7528",5312016,"FELONY","Y","Y","M","W","28","STATEN IS"
"7529",5212016,"FELONY","Y","N","M","B","25","STATEN IS"
"7530",5212016,"FELONY","Y","Y","M","B","26","STATEN IS"
"7531",5212016,"FELONY","Y","Y","M","B","27","STATEN IS"
"7532",5212016,"CPW","Y","Y","M","W","17","STATEN IS"
"7533",5212016,"CPW","Y","Y","M","W","15","STATEN IS"
"7534",5212016,"CPW","Y","Y","M","W","18","STATEN IS"
"7535",5212016,"CPW","Y","Y","M","W","14","STATEN IS"
"7536",6012016,"FELONY","Y","N","M","B","27","STATEN IS"
"7537",6032016,"FELONY","N","N","F","Q","16","STATEN IS"
"7538",6032016,"FELONY","Y","N","M","B","22","STATEN IS"
"7539",6132016,"FELONY","N","N","M","B","25","STATEN IS"
"7540",6032016,"FELONY","Y","N","M","B","22","STATEN IS"
"7541",5282016,"FELONY","Y","N","M","B","19","STATEN IS"
"7542",5282016,"FELONY","Y","N","M","Q","19","STATEN IS"
"7543",5282016,"FELONY","Y","N","M","B","22","STATEN IS"
"7544",6102016,"MISDEMEANOR","Y","N","M","B","23","STATEN IS"
"7545",6242016,"FELONY","N","N","M","Q","31","STATEN IS"
"7546",6292016,"FELONY","Y","Y","M","B","23","STATEN IS"
"7547",6292016,"FELONY","Y","N","M","Q","21","STATEN IS"
"7548",6292016,"FELONY","Y","N","M","B","25","STATEN IS"
"7549",6292016,"FELONY","N","N","F","Q","19","STATEN IS"
"7550",4022016,"GRAND LARCENY","Y","Y","M","W","29","STATEN IS"
"7551",4022016,"CRIM MIS (F) ASSAULT(F)","Y","Y","M","Q","18","STATEN IS"
"7552",4042016,"GRAND LARCENY","N","N","M","B","17","STATEN IS"
"7553",4092016,"PETIT LARCENY FROM AUTO","N","N","M","W","34","STATEN IS"
"7554",4042016,"GLA/LARCENY FROM AUTO","Y","Y","M","W","40","STATEN IS"
"7555",4122016,"GL AUTO","Y","N","M","W","24","STATEN IS"
"7556",4082016,"CPW","N","N","M","W","21","STATEN IS"
"7557",4292016,"FELONY","N","N","M","Q","19","STATEN IS"
"7558",4292016,"FELONY","N","N","M","Q","24","STATEN IS"
"7559",4272016,"MISDEMEANOR","N","N","M","B","24","STATEN IS"
"7560",4272016,"MISDEMEANOR","N","N","F","B","21","STATEN IS"
"7561",4272016,"MISDEMEANOR","N","N","M","B","20","STATEN IS"
"7562",4272016,"MISDEMEANOR","N","N","M","B","20","STATEN IS"
"7563",4302016,"MISDEMEANOR","N","N","M","Q","18","STATEN IS"
"7564",4302016,"MISDEMEANOR","N","N","F","B","21","STATEN IS"
"7565",5012016,"MISDEMEANOR","N","N","M","B","22","STATEN IS"
"7566",5052016,"MISDEMEANOR","Y","N","M","W","48","STATEN IS"
"7567",5062016,"FELONY","N","N","M","W","15","STATEN IS"
"7568",5062016,"FELONY","N","N","M","W","17","STATEN IS"
"7569",5062016,"FELONY","N","N","M","W","16","STATEN IS"
"7570",5062016,"FELONY","N","N","M","W","15","STATEN IS"
"7571",5072016,"FELONY","Y","N","M","Q","50","STATEN IS"
"7572",5082016,"FELONY","Y","N","M","B","18","STATEN IS"
"7573",5082016,"FELONY","Y","N","M","B","16","STATEN IS"
"7574",5082016,"FELONY","Y","N","M","B","15","STATEN IS"
"7575",5082016,"FELONY","Y","N","M","B","17","STATEN IS"
"7576",5092016,"MISDEMEANOR","N","N","M","B","43","STATEN IS"
"7577",5102016,"FELONY","N","N","Z","B","5","STATEN IS"
"7578",5102016,"FELONY","N","N","M","B","13","STATEN IS"
"7579",5082016,"FELONY","N","N","M","B","17","STATEN IS"
"7580",5082016,"FELONY","N","N","M","B","17","STATEN IS"
"7581",5082016,"FELONY","N","N","M","B","16","STATEN IS"
"7582",5112016,"MISDEMEANOR","Y","Y","M","Q","21","STATEN IS"
"7583",4092016,"FELONY","Y","N","M","Q","24","STATEN IS"
"7584",4162016,"FELONY","N","N","M","Q","20","STATEN IS"
"7585",4162016,"FELONY","N","N","M","Q","20","STATEN IS"
"7586",4212016,"FELONY","Y","N","M","B","18","STATEN IS"
"7587",4212016,"FELONY","N","N","M","B","20","STATEN IS"
"7588",5152016,"FELONY","Y","Y","M","Q","30","STATEN IS"
"7589",5182016,"MISDEMEANOR","N","N","M","B","17","STATEN IS"
"7590",5202016,"MISDEMEANOR","Y","N","M","B","17","STATEN IS"
"7591",5202016,"MISDEMEANOR","Y","N","M","B","18","STATEN IS"
"7592",5202016,"MISDEMENAOR","Y","N","M","B","17","STATEN IS"
"7593",5202016,"MISDEMEANOR","Y","N","M","B","18","STATEN IS"
"7594",5202016,"MISDEMEANOR","Y","N","M","B","17","STATEN IS"
"7595",5212016,"MISDEMEANOR","Y","N","M","B","18","STATEN IS"
"7596",5232016,"FELONY","N","Y","M","B","57","STATEN IS"
"7597",5252016,"MISDEMEANOR","Y","Y","M","B","23","STATEN IS"
"7598",5272016,"MISDEMEANOR","N","N","M","Q","25","STATEN IS"
"7599",5272016,"FELONY","Y","N","M","Q","17","STATEN IS"
"7600",5292016,"MISDEMEANOR","Y","Y","M","B","53","STATEN IS"
"7601",5302016,"FELONY","N","N","M","B","19","STATEN IS"
"7602",5302016,"FELONY","N","N","M","B","19","STATEN IS"
"7603",5282016,"FELONY","Y","N","M","B","33","STATEN IS"
"7604",5282016,"FELONY","Y","N","M","B","43","STATEN IS"
"7605",6012016,"FELONY","Y","N","M","Q","30","STATEN IS"
"7606",6012016,"FELONY","N","N","M","W","25","STATEN IS"
"7607",6012016,"FELONY","N","N","M","W","20","STATEN IS"
"7608",6012016,"FELONY","N","N","M","W","20","STATEN IS"
"7609",6012016,"FELONY","N","N","M","W","21","STATEN IS"
"7610",6102016,"MISDEMEANOR","Y","Y","M","P","24","STATEN IS"
"7611",6102016,"MISDEMEANOR","N","N","M","W","19","STATEN IS"
"7612",6122016,"FELONY","Y","N","M","W","18","STATEN IS"
"7613",6122016,"FELONY","Y","N","M","W","18","STATEN IS"
"7614",6102016,"MISDEMEANOR","N","N","M","W","33","STATEN IS"
"7615",6112016,"MISDEMEANOR","Y","Y","M","W","15","STATEN IS"
"7616",6112016,"MISDEMEANOR","Y","Y","M","Q","14","STATEN IS"
"7617",6162016,"FELONY","N","Y","M","Q","25","STATEN IS"
"7618",6162016,"FELONY","N","N","M","W","22","STATEN IS"
"7619",6172016,"FELONY","Y","N","M","W","26","STATEN IS"
"7620",6172016,"FELONY","Y","N","M","W","38","STATEN IS"
"7621",6212016,"MISDEMEANOR","N","Y","M","B","17","STATEN IS"
"7622",6212016,"MISDEMEANOR","N","Y","M","B","16","STATEN IS"
"7623",6222016,"FELONY","N","N","M","B","15","STATEN IS"
"7624",6222016,"FELONY","N","N","M","B","16","STATEN IS"
"7625",6222016,"FELONY","N","N","M","B","17","STATEN IS"
"7626",6222016,"FELONY","N","N","M","P","16","STATEN IS"
"7627",6222016,"FELONY","N","N","M","B","17","STATEN IS"
"7628",6232016,"FELONY","Y","N","M","Q","73","STATEN IS"
"7629",6232016,"FELONY","Y","N","M","Q","29","STATEN IS"
"7630",6232016,"FELONY","Y","N","M","Q","17","STATEN IS"
"7631",6232016,"FELONY","Y","N","M","Q","16","STATEN IS"
"7632",6292016,"FELONY","N","N","F","Q","24","STATEN IS"
"7633",6162016,"MISDEMEANOR","Y","N","M","B","18","STATEN IS"
"7634",4032016,"FEL/ CRIM IMPERSON OF PO","N","N","M","W","36","STATEN IS"
"7635",4062016,"FEL","Y","N","M","W","33","STATEN IS"
"7636",4062016,"FEL","Y","N","M","W","24","STATEN IS"
"7637",4072016,"FEL","Y","N","M","P","30","STATEN IS"
"7638",4102016,"MISD","Y","Y","M","W","32","STATEN IS"
"7639",4112016,"FEL","N","N","F","W","31","STATEN IS"
"7640",4142016,"FEL","Y","N","F","W","42","STATEN IS"
"7641",4142016,"FEL","Y","N","M","W","48","STATEN IS"
"7642",4162016,"MISD","Y","N","M","W","24","STATEN IS"
"7643",4202016,"FEL","Y","Y","M","W","28","STATEN IS"
"7644",4222016,"FEL","N","N","M","W","22","STATEN IS"
"7645",5072016,"FEL","N","N","M","W","31","STATEN IS"
"7646",5072016,"MISD","N","N","M","W","31","STATEN IS"
"7647",5082016,"FEL","Y","N","M","W","19","STATEN IS"
"7648",5112016,"FEL","N","N","F","A","62","STATEN IS"
"7649",5132016,"MISD","N","N","M","W","14","STATEN IS"
"7650",5132016,"MISD","N","N","M","B","20","STATEN IS"
"7651",5152016,"FEL","N","N","M","W","41","STATEN IS"
"7652",5192016,".MISD","N","N","M","W","31","STATEN IS"
"7653",5302016,"FEL","N","N","M","B","16","STATEN IS"
"7654",5032016,"FEL","N","N","M","B","15","STATEN IS"
"7655",5312016,"FEL","Y","N","M","W","30","STATEN IS"
"7656",5312016,"FEL","Y","N","M","W","30","STATEN IS"
"7657",6032016,"MISD","Y","Y","M","W","31","STATEN IS"
"7658",6082016,"FEL","Y","N","M","W","51","STATEN IS"
"7659",6182016,"MISD","Y","N","F","W","28","STATEN IS"
"7660",6182016,"MISD","N","N","M","B","56","STATEN IS"
"7661",6182016,"MISD","N","N","F","Q","33","STATEN IS"
"7662",6192016,"FELONY","N","N","M","W","31","STATEN IS"
"7663",6092016,"FEL","N","N","M","A","44","STATEN IS"
"7664",6212016,"MISD","Y","Y","M","W","50","STATEN IS"
"7665",6202016,"FEL","N","N","M","W","20","STATEN IS"
"7666",6232016,"MISD","N","N","F","W","28","STATEN IS"
"7667",6232016,"MISD","N","N","M","W","25","STATEN IS"
"7668",6262016,"FEL","Y","N","M","W","20","STATEN IS"
"7669",7152016,"MISDEMEANOR","Y","N","M","B","61","MANHATTAN"
"7670",9092016,"FELONY","N","N","F","B","38","MANHATTAN"
"7671",9092016,"FELONY","Y","Y","M","B","47","MANHATTAN"
"7672",9092016,"FELONY","N","N","M","B","28","MANHATTAN"
"7673",9092016,"FELONY","N","N","F","B","42","MANHATTAN"
"7674",9092016,"FELONY","N","N","F","B","45","MANHATTAN"
"7675",9132016,"FELONY","N","N","M","B","23","MANHATTAN"
"7676",9182016,"FELONY","N","Y","M","B","43","MANHATTAN"
"7677",9242016,"FEL","Y","N","M","B","25","MANHATTAN"
"7678",9212016,"MISD","Y","Y","M","W","63","MANHATTAN"
"7679",9222016,"FELONY","N","N","M","A","49","MANHATTAN"
"7680",7012016,"CPW","N","N","M","B","33","MANHATTAN"
"7681",7042016,"ASSAULT 2","Y","Y","M","B","16","MANHATTAN"
"7682",7122016,"ROBBERY","N","N","M","B","51","MANHATTAN"
"7683",7182016,"CRIMINAL TRESPASS","N","Y","M","W","18","MANHATTAN"
"7684",7032016,"TRESPASS","Y","Y","M","A","40","MANHATTAN"
"7685",8102016,"FEL","Y","N","M","Q","17","MANHATTAN"
"7686",8102016,"FEL","Y","N","M","Q","17","MANHATTAN"
"7687",8102016,"FEL","N","N","M","Q","25","MANHATTAN"
"7688",8102016,"FEL","N","N","M","Q","21","MANHATTAN"
"7689",8102016,"FEL","Y","N","M","Q","16","MANHATTAN"
"7690",8192016,"FELL","N","N","M","B","22","MANHATTAN"
"7691",8192016,"FEL","N","N","M","Q","23","MANHATTAN"
"7692",8192016,"FEL","N","N","M","B","22","MANHATTAN"
"7693",8092016,"GRAND LARCENY","Y","Y","M","Q","20","MANHATTAN"
"7694",8242016,"ASSAULT","N","N","M","B","29","MANHATTAN"
"7695",9062016,"GRAND LARCENY","N","N","M","W","29","MANHATTAN"
"7696",9062016,"GRAND LARCENY","N","N","M","W","29","MANHATTAN"
"7697",9072016,"FELL","N","N","M","A","56","MANHATTAN"
"7698",9072016,"FEL","N","N","F","A","41","MANHATTAN"
"7699",8192016,"MISD","N","N","F","Q","36","MANHATTAN"
"7700",8192016,"MISD","N","N","F","W","59","MANHATTAN"
"7701",9142016,"GRAND LARCENY","Y","Y","M","B","20","MANHATTAN"
"7702",9142016,"GRAND LARCENY","Y","Y","M","B","22","MANHATTAN"
"7703",9162016,"THEFT OF SERVICES","Y","N","M","B","38","MANHATTAN"
"7704",9162016,"THEFT OF SERVICE","N","N","F","B","27","MANHATTAN"
"7705",9202016,"MISD","N","N","M","B","35","MANHATTAN"
"7706",9282016,"MISD","N","Y","F","B","37","MANHATTAN"
"7707",9242016,"FEL","Y","N","M","B","25","MANHATTAN"
"7708",7072016,"ROBBERY","Y","N","M","B","27","MANHATTAN"
"7709",7232016,"ROBBERY","N","N","M","W","38","MANHATTAN"
"7710",7062016,"ROBBERY","N","Y","M","B","24","MANHATTAN"
"7711",7232016,"CPW","Y","N","M","B","26","MANHATTAN"
"7712",8062016,"ROBBERY","N","N","M","B","36","MANHATTAN"
"7713",8092016,"CRIMINAL MISCHIEF","N","N","M","B","26","MANHATTAN"
"7714",8122016,"BURGLARY","Y","Y","M","B","46","MANHATTAN"
"7715",8152016,"PETIT LARCENY","N","N","M","Q","44","MANHATTAN"
"7716",8172016,"BURGLARY","Y","N","M","B","20","MANHATTAN"
"7717",8182016,"BURGLARY","Y","N","M","Q","44","MANHATTAN"
"7718",8212016,"BURGLARY","N","N","M","B","43","MANHATTAN"
"7719",8272016,"BURGLARY","Y","Y","M","B","23","MANHATTAN"
"7720",8312016,"ROBBERY","Y","N","M","Q","27","MANHATTAN"
"7721",9042016,"ASSAULT 2","Y","Y","M","B","33","MANHATTAN"
"7722",7022016,"MISD","Y","Y","M","B","20","MANHATTAN"
"7723",7022016,"MISD","Y","N","M","B","16","MANHATTAN"
"7724",7022016,"MISD","Y","N","M","B","17","MANHATTAN"
"7725",7162016,"FEL","Y","Y","M","B","20","MANHATTAN"
