"","datestop","crimsusp","frisked","searched","sex","race","age","city"
"1376",1202015,"MISD","N","N","F","Q",22,"MANHATTAN"
"1377",1202015,"MISD","N","N","M","Q",23,"MANHATTAN"
"1378",1202015,"MISD","N","N","M","Q",24,"MANHATTAN"
"1379",1202015,"FEL","Y","Y","M","B",28,"QUEENS"
"1380",1202015,"ROBBERY","Y","Y","M","B",35,"BRONX"
"1381",1202015,"MISD","Y","Y","M","Q",24,"BRONX"
"1382",1202015,"FEL","Y","N","M","B",20,"QUEENS"
"1383",1202015,"MISD","Y","N","M","B",55,"MANHATTAN"
"1384",1202015,"FELONY","N","N","M","W",54,"STATEN IS"
"1385",1202015,"FELONY","N","N","M","W",22,"STATEN IS"
"1386",1202015,"FEL","N","N","M","P",32,"BROOKLYN"
"1387",1202015,"CPW","Y","N","M","B",50,"STATEN IS"
"1388",1202015,"FELONY","Y","N","M","B",19,"QUEENS"
"1389",1202015,"FELONY","Y","N","M","Q",17,"QUEENS"
"1390",1202015,"ROBBERY","Y","N","M","B",39,"QUEENS"
"1391",1202015,"ROBBERY","Y","N","M","B",41,"QUEENS"
"1392",1202015,"ROBBERY (FEL)","Y","N","M","B",21,"BROOKLYN"
"1393",1202015,"MISD","Y","Y","M","Q",16,"QUEENS"
"1394",1202015,"MISD","Y","N","M","U",18,"QUEENS"
"1395",1202015,"FEL","Y","Y","M","B",24,"QUEENS"
"1396",1202015,"1034","N","N","M","B",21,"BROOKLYN"
"1397",1202015,"MISD","Y","N","M","B",24,"BRONX"
"1398",1202015,"BURGLARY","N","N","M","W",49,"QUEENS"
"1399",1202015,"FEL","Y","N","M","Q",14,"BROOKLYN"
"1400",1202015,"FEL","Y","N","Z","Z",14,"BROOKLYN"
"1401",1202015,"PETIT LARCENY","Y","N","M","B",57,"MANHATTAN"
"1402",1202015,"FEL","N","N","M","B",30,"QUEENS"
"1403",1202015,"MISDEMEANOR","Y","Y","M","Q",40,"MANHATTAN"
"1404",1202015,"MISDEMEANOR","Y","Y","M","Q",46,"MANHATTAN"
"1405",1202015,"MISDEMEANOR","N","N","M","Q",48,"MANHATTAN"
"1406",1202015,"FELONY","Y","Y","M","Q",18,"QUEENS"
"1407",1202015,"CPW-GUN RUN","Y","N","M","Q",20,"MANHATTAN"
"1408",1202015,"CPW- GUN RUN","Y","N","M","Q",20,"MANHATTAN"
"1409",1202015,"MISD","N","N","M","Q",48,"MANHATTAN"
"1410",1202015,"MISD","N","N","M","W",31,"BROOKLYN"
"1411",1202015,"ROBBERY","Y","N","M","B",18,"BROOKLYN"
"1412",1202015,"MISD","Y","N","M","B",22,"BROOKLYN"
"1413",1202015,"MISD","Y","N","M","B",19,"BROOKLYN"
"1414",1202015,"MISD","Y","N","M","B",18,"BROOKLYN"
"1415",1202015,"MISD","Y","N","M","Q",19,"BROOKLYN"
"1416",1202015,"FEL","N","N","M","B",16,"BRONX"
"1417",1202015,"FEL","Y","N","M","B",43,"BROOKLYN"
"1418",1202015,"ROBBERY","Y","N","M","B",30,"BROOKLYN"
"1419",1202015,"FEL","Y","N","M","B",48,"MANHATTAN"
"1420",1202015,"ROBBERY","Y","N","M","B",15,"BROOKLYN"
"1421",1202015,"FELONY","Y","N","M","P",50,"BROOKLYN"
"1422",1202015,"FRLONY","Y","N","M","Q",46,"BROOKLYN"
"1423",1202015,"MISD","N","N","M","B",14,"MANHATTAN"
"1424",1202015,"FEL","Y","N","M","B",35,"BROOKLYN"
"1425",1202015,"ROBBERY","N","N","M","Q",32,"STATEN IS"
"1426",1202015,"CPW","Y","N","M","P",25,"BRONX"
"1427",1202015,"FEL/CPW","Y","Y","M","B",24,"BRONX"
"1428",1202015,"ASSAULT","Y","N","M","B",31,"BROOKLYN"
"1429",1202015,"CPCS","Y","N","M","W",32,"STATEN IS"
"1430",1202015,"GLA (FEL)","Y","N","M","B",41,"BROOKLYN"
"1431",1202015,"F","N","N","F","B",25,"MANHATTAN"
"1432",1202015,"CRIM TRESPASS","N","N","F","Q",24,"BRONX"
"1433",1202015,"FELONY","N","N","M","B",30,"BROOKLYN"
"1434",1202015,"MISD","Y","N","M","B",20,"BROOKLYN"
"1435",1202015,"MISD","Y","N","M","B",20,"BROOKLYN"
"1436",1202015,"FELONY","Y","N","M","I",15,"QUEENS"
"1437",1202015,"ROBBERY FELONY","Y","N","M","B",14,"BROOKLYN"
"1438",1202015,"ROBBERY FELONY","Y","N","M","B",15,"BROOKLYN"
"1439",1202015,"ROBBERY FELONY","Y","N","M","B",16,"BROOKLYN"
"1440",1202015,"ROBBERY FELONY","Y","N","M","B",23,"BROOKLYN"
"1441",1202015,"CPW","Y","N","M","B",17,"BRONX"
"1442",1202015,"FEL/GL","Y","N","F","B",16,"QUEENS"
"1443",1202015,"FEL/GRAND LARCENY","Y","N","F","B",17,"QUEENS"
"1444",1202015,"FEL/GL","Y","N","F","B",16,"QUEENS"
"1445",1202015,"MISDEMEANOR","N","N","M","B",28,"QUEENS"
"1446",1202015,"ASSAULT","Y","N","M","B",15,"BROOKLYN"
"1447",1202015,"ASSAULT","Y","N","M","B",15,"BROOKLYN"
"1448",1202015,"FELONY","Y","Y","M","P",29,"BRONX"
"1449",1202015,"FELONY","Y","Y","M","Q",28,"BRONX"
"1450",1202015,"FELONY","N","N","M","Q",32,"QUEENS"
"1451",1202015,"MISD","N","N","F","B",18,"BRONX"
"1452",1202015,"MISD","N","N","F","B",22,"BRONX"
"1453",1202015,"MISD","N","N","F","B",22,"BRONX"
"1454",1202015,"FEL","Y","Y","M","B",30,"BRONX"
"1455",1202015,"MISD","N","Y","F","B",16,"MANHATTAN"
"1456",1202015,"FEL","Y","Y","M","B",22,"QUEENS"
"1457",1202015,"GLA","Y","N","M","I",19,"QUEENS"
"1458",1202015,"MISD","Y","Y","M","P",21,"MANHATTAN"
"1459",1202015,"MISD","Y","N","M","B",18,"BRONX"
"1460",1202015,"BURG","Y","N","M","B",35,"QUEENS"
"1461",1202015,"MISD","N","N","M","B",53,"BRONX"
"1462",1202015,"FELONY-CPW","Y","N","M","B",29,"BRONX"
"1463",1202015,"FELONY","Y","N","M","A",16,"QUEENS"
"1464",1202015,"FELONY","Y","N","M","B",14,"QUEENS"
"1465",1202015,"CPW","Y","N","M","B",18,"BROOKLYN"
"1466",1202015,"BURGLARY","N","N","M","W",26,"QUEENS"
"1467",1202015,"CSCS","Y","N","M","B",29,"QUEENS"
"1468",1202015,"CPW","Y","N","M","W",19,"BROOKLYN"
"1469",1202015,"CPW","Y","N","M","W",17,"BROOKLYN"
"1470",1202015,"CPW","Y","N","M","W",17,"BROOKLYN"
"1471",1202015,"CRIMINAL MISCHIEF","N","N","M","Q",16,"BRONX"
"1472",1202015,"FELONY","Y","N","M","Q",22,"QUEENS"
"1473",1202015,"MISD","Y","N","M","B",19,"BRONX"
"1474",1202015,"MISD","Y","N","M","P",19,"BRONX"
"1475",1202015,"BURGLARY","N","N","Z","Q",44,"MANHATTAN"
"1476",1202015,"MISD","Y","Y","M","Q",44,"MANHATTAN"
"1477",1202015,"BURG","Y","N","M","W",53,"STATEN IS"
"1478",1202015,"ROBBERY","Y","N","M","Z",24,"BRONX"
"1479",1202015,"FEL","Y","N","M","B",16,"MANHATTAN"
"1480",1202015,"FEL","Y","N","M","Q",16,"MANHATTAN"
"1481",1202015,"CPW","Y","N","M","B",27,"BRONX"
"1482",1202015,"ASSAULT 1","Y","N","M","Q",40,"STATEN IS"
"1483",1202015,"FELONY","Y","N","M","B",28,"MANHATTAN"
"1484",1202015,"FELONY","Y","N","M","P",22,"MANHATTAN"
"1485",1202015,"FELONY","Y","N","M","P",29,"MANHATTAN"
"1486",1202015,"FELONY","Y","N","M","Q",25,"MANHATTAN"
"1487",1202015,"MISD","N","N","F","B",21,"BRONX"
"1488",1202015,"FEL","Y","N","M","Z",31,"BRONX"
"1489",1202015,"FEL","Y","N","M","B",20,"BRONX"
"1490",1202015,"ASSAULT","Y","N","M","Q",17,"BRONX"
"1491",1202015,"ROBBERY PATTERN","Y","N","M","B",25,"MANHATTAN"
"1492",1202015,"CPW","Y","Y","M","U",34,"MANHATTAN"
"1493",1202015,"GLA","Y","N","M","P",31,"QUEENS"
"1494",1202015,"FELONY","Y","Y","M","Q",22,"MANHATTAN"
"1495",1212015,"FEL","Y","N","M","B",26,"QUEENS"
"1496",1212015,"FEL","Y","N","M","Q",24,"QUEENS"
"1497",1212015,"CPW","Y","N","M","B",19,"STATEN IS"
"1498",1212015,"CRIM TRESSPASS","N","N","M","B",22,"STATEN IS"
"1499",1212015,"CRIM TRESSPASS","N","N","M","B",26,"STATEN IS"
"1500",1212015,"CRIM TRESSPASS","N","N","M","B",23,"STATEN IS"
"1501",1212015,"MISDEMEANOR","Y","Y","M","W",20,"STATEN IS"
"1502",1212015,"AUTO STRIPPING","N","N","M","B",34,"BROOKLYN"
"1503",1212015,"CPW","Y","N","M","B",43,"BRONX"
"1504",1212015,"GRAND LARCENY","N","N","M","W",43,"QUEENS"
"1505",1212015,"BURGLARY","Y","N","M","Q",64,"MANHATTAN"
"1506",1212015,"FEL","Y","N","M","W",21,"QUEENS"
"1507",1212015,"ROBBERY","N","N","M","B",35,"MANHATTAN"
"1508",1212015,"FEL","Y","N","M","B",25,"BRONX"
"1509",1212015,"FEL","Y","N","M","B",22,"BRONX"
"1510",1212015,"FEL","Y","N","M","B",35,"BRONX"
"1511",1212015,"CPW","Y","N","M","Q",48,"QUEENS"
"1512",1212015,"MISD","Y","N","M","B",21,"MANHATTAN"
"1513",1212015,"CPW","Y","N","M","Q",58,"QUEENS"
"1514",1212015,"FEL","Y","Y","M","B",29,"QUEENS"
"1515",1212015,"FELONY","Y","Y","M","B",57,"QUEENS"
"1516",1212015,"FELONY","Y","N","M","A",17,"QUEENS"
"1517",1212015,"FELONY","Y","N","M","A",16,"QUEENS"
"1518",1212015,"FELONY","Y","N","M","A",17,"QUEENS"
"1519",1212015,"FELONY","Y","N","M","A",18,"QUEENS"
"1520",1212015,"FEL  / BURGLARY","N","N","M","B",48,"MANHATTAN"
"1521",1212015,"FEL","N","N","M","B",60,"MANHATTAN"
"1522",1212015,"FELONY","Y","Y","M","B",44,"MANHATTAN"
"1523",1212015,"FEL","Y","Y","M","B",58,"QUEENS"
"1524",1212015,"FEL","Y","Y","M","W",53,"QUEENS"
"1525",1212015,"FEL","N","N","M","B",25,"QUEENS"
"1526",1212015,"FEL","Y","N","M","Q",24,"MANHATTAN"
"1527",1212015,"CPW","Y","Y","M","B",19,"BROOKLYN"
"1528",1212015,"TRESPASS","N","N","M","A",15,"QUEENS"
"1529",1212015,"ROBBERY FEL","N","N","M","B",44,"BROOKLYN"
"1530",1212015,"TRESPASS","N","N","M","P",15,"QUEENS"
"1531",1212015,"CPCS-SALE","Y","N","M","W",22,"BROOKLYN"
"1532",1212015,"CRIMINAL TRESPASS","N","N","M","Q",21,"QUEENS"
"1533",1212015,"CPW","N","N","F","Q",29,"MANHATTAN"
"1534",1212015,"CPW","Y","N","M","B",24,"BROOKLYN"
"1535",1212015,"MISD","N","N","M","B",31,"MANHATTAN"
"1536",1212015,"CPW","Y","Y","M","P",24,"MANHATTAN"
"1537",1212015,"CPW","N","N","M","Q",48,"MANHATTAN"
"1538",1212015,"CPW","Y","Y","M","Q",25,"MANHATTAN"
"1539",1212015,"FEL","N","N","M","U",18,"QUEENS"
"1540",1212015,"GLA (FEL)","N","N","M","Q",55,"BROOKLYN"
"1541",1212015,"FELONY","Y","Y","M","B",34,"QUEENS"
"1542",1212015,"FELONY","N","N","M","W",36,"BROOKLYN"
"1543",1212015,"CPW","Y","N","M","B",19,"STATEN IS"
"1544",1212015,"GL FROM AUTO","N","N","M","Q",33,"STATEN IS"
"1545",1212015,"GL FROM AUTO","N","N","M","W",25,"STATEN IS"
"1546",1212015,"CPW","Y","N","M","W",31,"STATEN IS"
"1547",1212015,"FEL  / CPW","Y","N","M","Q",48,"MANHATTAN"
"1548",1212015,"GRAND LARCENY","Y","N","M","Q",26,"STATEN IS"
"1549",1212015,"CSCS","Y","N","M","W",25,"STATEN IS"
"1550",1212015,"ROBBERY","Y","N","M","B",16,"STATEN IS"
"1551",1212015,"ROB","Y","Y","M","P",17,"STATEN IS"
"1552",1212015,"ENDANGERING THE WELFARE","Y","N","F","B",26,"STATEN IS"
"1553",1212015,"ROB","Y","Y","M","P",18,"STATEN IS"
"1554",1212015,"ROB","Y","N","M","Q",33,"STATEN IS"
"1555",1212015,"ROBBERY","N","N","M","B",16,"BROOKLYN"
"1556",1212015,"ROBBERY","N","N","M","B",15,"BROOKLYN"
"1557",1212015,"ROBBERY","N","N","M","B",16,"BROOKLYN"
"1558",1212015,"ROBBERY","N","N","M","Q",14,"BROOKLYN"
"1559",1212015,"CPW","Y","Y","M","W",24,"BROOKLYN"
"1560",1212015,"MISD","Y","Y","M","B",19,"MANHATTAN"
"1561",1212015,"FEL","N","N","M","B",53,"MANHATTAN"
"1562",1212015,"FELONY","Y","N","M","B",21,"MANHATTAN"
"1563",1212015,"FELON Y","Y","N","M","B",23,"MANHATTAN"
"1564",1212015,"FEL","Y","N","M","Q",18,"BRONX"
"1565",1212015,"ROBBERY","N","N","M","B",19,"BROOKLYN"
"1566",1212015,"ROBBERY","N","N","M","B",17,"BROOKLYN"
"1567",1212015,"PETIT LARCENY","Y","N","M","Q",35,"BROOKLYN"
"1568",1212015,"ROBBERY","N","N","M","B",19,"BROOKLYN"
"1569",1212015,"ROBBERY","N","N","M","B",19,"BROOKLYN"
"1570",1212015,"FEL","Y","N","M","B",55,"MANHATTAN"
"1571",1212015,"CRIMINAL TREPASS","N","N","M","B",42,"BROOKLYN"
"1572",1212015,"CPW","Y","N","M","W",42,"BRONX"
"1573",1212015,"MISD","Y","N","M","Q",15,"QUEENS"
"1574",1212015,"MISD","Y","N","M","Q",15,"QUEENS"
"1575",1212015,"MISD","Y","N","M","Q",16,"QUEENS"
"1576",1212015,"CPW","Y","N","M","B",15,"BROOKLYN"
"1577",1212015,"CPW","Y","N","M","B",15,"BROOKLYN"
"1578",1212015,"CPW","Y","N","M","Q",14,"BROOKLYN"
"1579",1212015,"CPW","Y","Y","M","B",24,"BRONX"
"1580",1212015,"ROBBERY","Y","N","M","B",15,"BROOKLYN"
"1581",1212015,"FEL","Y","N","M","B",33,"BROOKLYN"
"1582",1212015,"MISD","Y","N","F","A",24,"MANHATTAN"
"1583",1212015,"MISD","Y","N","M","B",25,"MANHATTAN"
"1584",1212015,"MISD","Y","N","M","B",25,"MANHATTAN"
"1585",1212015,"PET LARCENY","N","N","F","Q",26,"STATEN IS"
"1586",1212015,"MISD","Y","N","F","B",55,"MANHATTAN"
"1587",1212015,"FELONY","N","N","M","A",16,"QUEENS"
"1588",1212015,"FELONY","N","N","M","Q",31,"QUEENS"
"1589",1212015,"FELONY","Y","N","M","P",16,"BROOKLYN"
"1590",1212015,"FELONY","Y","Y","M","B",18,"BRONX"
"1591",1212015,"CPW","Y","Y","M","B",50,"BROOKLYN"
"1592",1212015,"CPW","Y","Y","M","B",38,"BRONX"
"1593",1212015,"CPW","Y","N","M","B",14,"BRONX"
"1594",1212015,"CPW","Y","N","M","B",16,"BRONX"
"1595",1212015,"MISD","N","Y","M","Q",29,"BRONX"
"1596",1212015,"MISD","N","Y","M","Q",23,"BRONX"
"1597",1212015,"PET LARCENY FROM AUTO","N","N","M","Q",33,"STATEN IS"
"1598",1212015,"FEL","Y","N","M","B",23,"QUEENS"
"1599",1212015,"FELONY","Y","N","M","W",25,"QUEENS"
"1600",1212015,"CPCS","Y","N","M","W",21,"QUEENS"
"1601",1212015,"FELONY","Y","N","M","A",19,"QUEENS"
"1602",1212015,"MISD","N","Y","M","B",18,"BROOKLYN"
"1603",1212015,"COMM BURG","N","N","M","W",44,"STATEN IS"
"1604",1212015,"COMM BURG","Y","N","M","W",46,"STATEN IS"
"1605",1212015,"MISD","Y","N","M","W",40,"QUEENS"
"1606",1212015,"MISD","Y","Y","M","Q",22,"MANHATTAN"
"1607",1212015,"GLA","Y","N","M","Q",21,"BRONX"
"1608",1212015,"GLA","Y","N","M","Q",23,"BRONX"
"1609",1212015,"COMM BURG","N","N","M","W",29,"STATEN IS"
"1610",1212015,"COMM BURG","N","N","M","W",41,"STATEN IS"
"1611",1212015,"GLA","Y","Y","M","B",24,"BROOKLYN"
"1612",1212015,"FEL/GLFA","Y","Y","M","Q",35,"QUEENS"
"1613",1212015,"UUV LARCENY FROM AUTO","N","N","M","B",16,"STATEN IS"
"1614",1212015,"GLA","Y","N","M","Q",21,"BRONX"
"1615",1212015,"FEL/GLFA","Y","Y","M","Q",37,"QUEENS"
"1616",1212015,"MISD","Y","Y","M","Q",53,"MANHATTAN"
"1617",1212015,"CPW","Y","N","M","Q",22,"BRONX"
"1618",1212015,"CPW","Y","N","M","B",36,"BRONX"
"1619",1212015,"O.O.P VIOLATION","Y","N","M","B",23,"BRONX"
"1620",1212015,"CPW","Y","N","M","B",16,"BRONX"
"1621",1212015,"LARCENY","N","N","M","W",21,"QUEENS"
"1622",1212015,"LARCENY","N","N","M","W",25,"QUEENS"
"1623",1212015,"MISD","N","N","M","P",30,"MANHATTAN"
"1624",1212015,"CPW","Y","Y","M","B",30,"BROOKLYN"
"1625",1212015,"CPW","Y","Y","M","B",38,"BRONX"
"1626",1212015,"ASSAULT","Y","N","M","Q",18,"BRONX"
"1627",1212015,"ASSAULT","Y","N","F","Q",18,"BRONX"
"1628",1212015,"ASSAULT","Y","N","M","B",18,"BRONX"
"1629",1212015,"ASSAULT","Y","N","M","Q",23,"BRONX"
"1630",1212015,"MISD","Y","N","M","B",36,"BROOKLYN"
"1631",1212015,"UUS/LARCENY FROM AUTO","N","N","M","W",30,"STATEN IS"
"1632",1222015,"MISD","Y","N","M","B",50,"BROOKLYN"
"1633",1222015,"FELONY","N","N","M","B",29,"QUEENS"
"1634",1222015,"FEL","Y","N","M","B",25,"BROOKLYN"
"1635",1222015,"FELONY","Y","Y","M","P",24,"MANHATTAN"
"1636",1222015,"FELONY","Y","Y","M","Q",39,"MANHATTAN"
"1637",1222015,"F","Y","N","M","Q",24,"MANHATTAN"
"1638",1222015,"FELONY","Y","Y","M","A",19,"QUEENS"
"1639",1222015,"FELONY","Y","Y","M","A",22,"QUEENS"
"1640",1222015,"FELONY","Y","Y","M","A",22,"QUEENS"
"1641",1222015,"GRAND LARCENY AUTO","Y","N","M","Q",19,"BRONX"
"1642",1222015,"MISD","Y","N","M","B",47,"MANHATTAN"
"1643",1222015,"MISD","Y","Y","M","Q",42,"MANHATTAN"
"1644",1222015,"MISD","N","N","F","Q",21,"MANHATTAN"
"1645",1222015,"MISD","N","N","F","W",21,"MANHATTAN"
"1646",1222015,"MISD","N","N","M","Q",22,"MANHATTAN"
"1647",1222015,"MISD","N","N","M","Q",23,"MANHATTAN"
"1648",1222015,"FEL","Y","N","M","B",27,"QUEENS"
"1649",1222015,"FEL/GLA","N","N","M","B",33,"QUEENS"
"1650",1222015,"FEL","Y","N","M","B",22,"QUEENS"
"1651",1222015,"BURGLARY","N","N","M","W",31,"MANHATTAN"
"1652",1222015,"BURGLARY","N","N","M","W",32,"MANHATTAN"
"1653",1222015,"PETIT LARCENY","Y","N","M","W",26,"QUEENS"
"1654",1222015,"FEL","Y","Y","M","B",44,"MANHATTAN"
"1655",1222015,"MISD","N","N","F","Q",34,"MANHATTAN"
"1656",1222015,"MISD","N","N","F","B",24,"MANHATTAN"
"1657",1222015,"MISD","N","N","M","B",24,"MANHATTAN"
"1658",1222015,"MISD","N","N","M","Q",31,"MANHATTAN"
"1659",1222015,"FEL","N","N","M","B",60,"MANHATTAN"
"1660",1222015,"FELONY/CPW","Y","N","M","B",20,"BROOKLYN"
"1661",1222015,"FEL","Y","N","M","Q",16,"BROOKLYN"
"1662",1222015,"FELONY/CPW","Y","N","M","B",22,"BROOKLYN"
"1663",1222015,"FELONY","N","N","M","B",22,"BRONX"
"1664",1222015,"FEL/ROB","Y","Y","M","B",15,"BRONX"
"1665",1222015,"FEL/ROB","Y","Y","M","B",15,"BRONX"
"1666",1222015,"FEL/ROB","Y","Y","M","B",16,"BRONX"
"1667",1222015,"FEL/ROB","Y","Y","M","B",15,"BRONX"
"1668",1222015,"CPW","Y","N","M","B",46,"MANHATTAN"
"1669",1222015,"FEL","N","N","M","B",27,"MANHATTAN"
"1670",1222015,"MISD","N","Y","M","B",43,"MANHATTAN"
"1671",1222015,"FELONY","Y","N","M","Q",19,"BROOKLYN"
"1672",1222015,"GL FROM AUTO","Y","N","M","W",37,"STATEN IS"
"1673",1222015,"BURGLARY","N","N","M","B",16,"BRONX"
"1674",1222015,"FEL","Y","N","M","B",28,"MANHATTAN"
"1675",1222015,"TRESSPASS","Y","N","M","I",17,"STATEN IS"
"1676",1222015,"BURGLARY","N","N","M","Q",18,"BRONX"
"1677",1222015,"TRESSPASS","Y","N","M","W",17,"STATEN IS"
"1678",1222015,"GRAND LARCENY","N","N","M","Q",18,"QUEENS"
"1679",1222015,"FELONY","N","N","M","A",18,"QUEENS"
"1680",1222015,"FELONY","N","N","M","A",19,"QUEENS"
"1681",1222015,"FELONY","Y","N","M","A",21,"QUEENS"
"1682",1222015,"FELONY","N","N","M","Z",18,"QUEENS"
"1683",1222015,"PETIT LARCENY","N","N","M","B",21,"QUEENS"
"1684",1222015,"ROBBERY","Y","N","M","Q",17,"QUEENS"
"1685",1222015,"GRAND LARCENY FELONY","N","N","M","Q",15,"QUEENS"
"1686",1222015,"FELONY","N","N","F","B",59,"MANHATTAN"
"1687",1222015,"FELONY","Y","N","M","U",33,"STATEN IS"
"1688",1222015,"GLA","Y","Y","M","B",23,"QUEENS"
"1689",1222015,"FEL","Y","N","M","B",40,"BROOKLYN"
"1690",1222015,"FEL","Y","N","M","Q",37,"MANHATTAN"
"1691",1222015,"GLA/ AUTO STRIPPING","N","N","M","Q",29,"QUEENS"
"1692",1222015,"GLA/ AUTO STRIPPING","N","N","M","Q",31,"QUEENS"
"1693",1222015,"MISD","N","N","M","B",46,"MANHATTAN"
"1694",1222015,"ROBBERY","Y","Y","Z","Z",31,"QUEENS"
"1695",1222015,"FEL","Y","N","M","Q",41,"QUEENS"
"1696",1222015,"FEL","Y","N","M","Q",42,"QUEENS"
"1697",1222015,"MISD","N","N","M","W",56,"MANHATTAN"
"1698",1222015,"FEL","Y","N","M","B",20,"QUEENS"
"1699",1222015,"FELONY","Y","N","M","P",16,"BRONX"
"1700",1222015,"FELONY","N","N","M","P",16,"BRONX"
"1701",1222015,"FELONY","Y","Y","M","P",16,"BRONX"
"1702",1222015,"FELONY","N","N","M","B",22,"BRONX"
"1703",1222015,"BURGLARY","N","N","M","W",30,"MANHATTAN"
"1704",1222015,"BURGLARY","N","N","M","W",55,"MANHATTAN"
"1705",1222015,"ROBBERY","Y","N","M","B",36,"BRONX"
"1706",1222015,"FEL","Y","N","M","Q",22,"MANHATTAN"
"1707",1222015,"POSSESSION OF FORGED INS","Y","N","M","B",28,"STATEN IS"
"1708",1222015,"MISD","Y","Y","F","B",38,"MANHATTAN"
"1709",1222015,"ROBBERY","N","N","M","Q",18,"BRONX"
"1710",1222015,"BURG","Y","N","M","Q",26,"STATEN IS"
"1711",1222015,"FEL","Y","N","M","B",24,"QUEENS"
"1712",1222015,"CPW","Y","N","M","B",20,"BRONX"
"1713",1222015,"MISD","Y","N","M","B",18,"MANHATTAN"
"1714",1222015,"MISD","Y","N","M","B",20,"MANHATTAN"
"1715",1222015,"FEL","Y","N","M","B",23,"QUEENS"
"1716",1222015,"MISD","Y","N","M","B",20,"MANHATTAN"
"1717",1222015,"MISD","Y","N","M","Q",15,"MANHATTAN"
"1718",1222015,"MISD","N","N","M","W",33,"QUEENS"
"1719",1222015,"FEL","Y","N","M","B",23,"QUEENS"
"1720",1222015,"CPW","Y","N","M","P",32,"BRONX"
"1721",1222015,"BURG","Y","N","M","W",53,"STATEN IS"
"1722",1222015,"CPW (GUN)","Y","Y","M","B",22,"BRONX"
"1723",1222015,"FELONY","Y","N","M","B",30,"MANHATTAN"
"1724",1222015,"FELONY","Y","N","M","B",27,"MANHATTAN"
"1725",1222015,"CPW (GUN)","Y","Y","M","B",999,"BRONX"
"1726",1222015,"MISD","N","N","M","B",48,"BRONX"
"1727",1222015,"PL AUTO","N","N","M","W",42,"STATEN IS"
"1728",1222015,"CPW","Y","N","M","W",37,"QUEENS"
"1729",1222015,"FELONY","Y","N","M","A",18,"QUEENS"
"1730",1222015,"FELONY","Y","N","M","A",19,"QUEENS"
"1731",1222015,"FELONY","Y","N","M","A",19,"QUEENS"
"1732",1222015,"MISD","Y","Y","M","B",16,"BRONX"
"1733",1222015,"FEL","N","N","M","W",23,"STATEN IS"
"1734",1222015,"ROBBERY","Y","Y","M","B",21,"STATEN IS"
"1735",1222015,"FEL","Y","N","M","B",24,"BROOKLYN"
"1736",1222015,"FELONY","N","N","M","W",21,"QUEENS"
"1737",1222015,"FELONY","N","N","M","W",21,"QUEENS"
"1738",1222015,"CRIMINAL TRESPASS","Y","Y","M","B",32,"BRONX"
"1739",1222015,"ROBBERY","Y","N","M","Q",34,"QUEENS"
"1740",1222015,"CPW","Y","Y","M","Q",28,"STATEN IS"
"1741",1222015,"FEL","Y","N","M","B",19,"BRONX"
"1742",1222015,"FEL","Y","Y","M","B",22,"BROOKLYN"
"1743",1232015,"GUN CPW FELONY","Y","N","M","B",39,"BRONX"
"1744",1232015,"CPW - FELONY (GUN)","Y","N","M","B",43,"BRONX"
"1745",1232015,"CRIM TRES","Y","N","M","B",22,"BRONX"
"1746",1232015,"CRIM. TRES","Y","N","M","B",33,"BRONX"
"1747",1232015,"BURGLARY","Y","N","M","W",34,"STATEN IS"
"1748",1232015,"BURGLARY","Y","N","M","W",31,"STATEN IS"
"1749",1232015,"BURGLARY","Y","N","M","Q",49,"MANHATTAN"
"1750",1232015,"F","Y","N","M","Q",1,"MANHATTAN"
"1751",1232015,"M","Y","N","M","Q",21,"MANHATTAN"
"1752",1232015,"MISD","Y","Y","M","Q",24,"MANHATTAN"
"1753",1232015,"FEL / CPW","Y","N","M","B",45,"MANHATTAN"
"1754",1232015,"FELONY","Y","N","M","W",25,"QUEENS"
"1755",1232015,"FEL","Y","N","M","B",25,"BRONX"
"1756",1232015,"CRIMINAL TRESPASS","N","N","F","B",47,"BROOKLYN"
"1757",1232015,"CRIMINAL TRESPASS","N","N","F","B",52,"BROOKLYN"
"1758",1232015,"CRIMINAL TRESPASS","N","N","M","B",45,"BROOKLYN"
"1759",1232015,"ASSAULT 3","N","N","M","B",24,"BROOKLYN"
"1760",1232015,"FEL","Y","N","M","B",37,"QUEENS"
"1761",1232015,"FEL/ROB","Y","Y","M","B",15,"BRONX"
"1762",1232015,"FEL","Y","N","M","B",15,"BROOKLYN"
"1763",1232015,"FEL","Y","N","M","B",15,"BROOKLYN"
"1764",1232015,"FEL","Y","N","M","B",17,"BROOKLYN"
"1765",1232015,"FEL","N","N","M","Q",17,"BROOKLYN"
"1766",1232015,"MISD","Y","N","M","Q",33,"MANHATTAN"
"1767",1232015,"MISD","N","N","M","B",26,"MANHATTAN"
"1768",1232015,"FEL","Y","N","M","Q",16,"BROOKLYN"
"1769",1232015,"FEL","Y","N","M","B",47,"MANHATTAN"
"1770",1232015,"CPW","Y","Y","M","B",17,"STATEN IS"
"1771",1232015,"FEL","Y","N","M","B",29,"BROOKLYN"
"1772",1232015,"FEL","Y","N","M","P",26,"BROOKLYN"
"1773",1232015,"MISD","N","N","M","B",22,"MANHATTAN"
"1774",1232015,"BURGLARY","Y","N","M","A",15,"QUEENS"
"1775",1232015,"BURGLARY","Y","N","M","A",16,"QUEENS"
"1776",1232015,"FEL","Y","N","M","B",17,"QUEENS"
