"","datestop","crimsusp","frisked","searched","sex","race","age","city"
"3666",1242014,"CRIMINAL TRESPASS","Y","N","F","P","34","BROOKLYN"
"3667",1242014,"CPCS","Y","N","M","B","46","BROOKLYN"
"3668",1242014,"FELONY","Y","Y","M","Q","19","BROOKLYN"
"3669",1242014,"CPW","Y","Y","M","B","48","BROOKLYN"
"3670",1242014,"CPCS","Y","Y","M","B","66","BROOKLYN"
"3671",1242014,"BURGLARY","Y","Y","M","Q","20","QUEENS"
"3672",1242014,"CPW","Y","N","M","W","43","STATEN ISLAND"
"3673",1242014,"FEL","N","N","M","Q","41","QUEENS"
"3674",1242014,"FELONY","N","Y","M","W","25","MANHATTAN"
"3675",1242014,"FEL","N","N","M","Q","60","BROOKLYN"
"3676",1242014,"MISD","N","N","M","Q","55","MANHATTAN"
"3677",1242014,"FEL","Y","N","M","A","21","QUEENS"
"3678",1242014,"FEL","Y","N","M","W","21","QUEENS"
"3679",1242014,"CPW / PETIT LARCENY","Y","N","M","Q","33","BRONX"
"3680",1242014,"FEL","Y","Y","M","Q","27","QUEENS"
"3681",1242014,"GANG ASSAULT","Y","N","M","U","15","BRONX"
"3682",1242014,"CPW / ASSAULT","Y","N","M","B","17","BRONX"
"3683",1242014,"FEL","Y","N","M","W","22","QUEENS"
"3684",1242014,"FEL","Y","N","M","W","29","QUEENS"
"3685",1242014,"GLA","Y","Y","M","B","26","QUEENS"
"3686",1242014,"FEL","N","N","M","W","38","MANHATTAN"
"3687",1242014,"FELONY","Y","N","M","P","21","BROOKLYN"
"3688",1242014,"CPW","Y","N","M","Q","35","BRONX"
"3689",1242014,"MISD","Y","N","M","Q","18","BRONX"
"3690",1242014,"MISD","N","N","M","W","34","MANHATTAN"
"3691",1242014,"FEL","N","N","M","A","45","MANHATTAN"
"3692",1242014,"FEL","Y","N","M","P","16","BROOKLYN"
"3693",1242014,"FEL","Y","N","M","Q","18","BROOKLYN"
"3694",1242014,"FEL","Y","Y","M","Q","16","BROOKLYN"
"3695",1242014,"BURGLARY","Y","N","M","B","27","MANHATTAN"
"3696",1242014,"BURGLARY","Y","N","M","B","32","MANHATTAN"
"3697",1242014,"BUIRGLARY","Y","N","M","Q","34","MANHATTAN"
"3698",1242014,"CPCS / CPW","Y","Y","M","I","22","BRONX"
"3699",1242014,"BURG","Y","N","M","B","35","QUEENS"
"3700",1242014,"MISD","Y","N","F","B","32","MANHATTAN"
"3701",1242014,"MISD","N","N","M","B","49","MANHATTAN"
"3702",1242014,"CPW","Y","N","M","B","28","MANHATTAN"
"3703",1242014,"BURGLARY","Y","N","M","B","34","MANHATTAN"
"3704",1242014,"MISD","Y","Y","M","B","20","BRONX"
"3705",1242014,"CRIM TRES","N","N","M","B","14","BROOKLYN"
"3706",1242014,"CRIM TRES","N","N","M","B","15","BROOKLYN"
"3707",1242014,"MISD","Y","Y","M","Q","20","BRONX"
"3708",1242014,"MISD","Y","Y","M","Q","20","BRONX"
"3709",1242014,"MISD","Y","Y","M","Q","16","BRONX"
"3710",1242014,"MISD","Y","Y","M","Q","16","BRONX"
"3711",1242014,"MISD","Y","Y","M","Q","19","BRONX"
"3712",1242014,"FELONY","N","N","M","B","28","QUEENS"
"3713",1242014,"FEL","Y","N","M","B","44","BROOKLYN"
"3714",1242014,"GLA","N","N","M","W","22","QUEENS"
"3715",1242014,"CT","Y","Y","F","P","21","BROOKLYN"
"3716",1242014,"CRIMINAL TRESPASS","Y","N","M","P","20","BRONX"
"3717",1242014,"CPW","Y","Y","M","Q","23","QUEENS"
"3718",1242014,"CPW","Y","Y","M","Q","24","QUEENS"
"3719",1242014,"CPW","Y","N","M","B","16","STATEN ISLAND"
"3720",1242014,"CPW","Y","N","M","B","21","STATEN ISLAND"
"3721",1242014,"CSCS","Y","N","M","B","33","STATEN ISLAND"
"3722",1242014,"CSCS","Y","N","M","P","23","STATEN ISLAND"
"3723",1242014,"CRIMINAL TRESPASS","N","N","M","Q","22","BRONX"
"3724",1242014,"MISD","Y","Y","M","B","24","MANHATTAN"
"3725",1242014,"FEL","Y","N","M","B","19","QUEENS"
"3726",1242014,"FEL","Y","N","M","Q","18","QUEENS"
"3727",1242014,"FEL","Y","N","M","W","19","QUEENS"
"3728",1242014,"CPW","Y","N","F","B","21","BRONX"
"3729",1242014,"CPW","Y","Y","M","P","19","BRONX"
"3730",1242014,"CPW","Y","N","M","P","19","BRONX"
"3731",1242014,"CPW","Y","Y","M","P","22","BRONX"
"3732",1242014,"MISD","Y","N","M","Q","44","BROOKLYN"
"3733",1242014,"MISD","Y","N","M","B","15","BROOKLYN"
"3734",1242014,"FELONY","Y","N","M","W","26","BROOKLYN"
"3735",1242014,"CRIM TRESPASS","N","N","M","B","17","STATEN ISLAND"
"3736",1242014,"CRIMINAL TRESPASS","N","N","M","B","17","STATEN ISLAND"
"3737",1242014,"CRIM TRESPASS","N","N","M","B","17","STATEN ISLAND"
"3738",1242014,"BURGLARY","N","N","M","Q","20","QUEENS"
"3739",1242014,"BURGLARY","N","N","M","Q","22","QUEENS"
"3740",1242014,"FELONY","Y","N","M","B","25","QUEENS"
"3741",1242014,"FEL","Y","N","F","B","25","BROOKLYN"
"3742",1242014,"FEL","Y","N","F","B","24","BROOKLYN"
"3743",1242014,"FEL","Y","N","M","B","32","BROOKLYN"
"3744",1242014,"FEL","Y","N","M","B","27","BROOKLYN"
"3745",1242014,"CPW","Y","Y","M","Q","29","QUEENS"
"3746",1242014,"MISD","Y","Y","M","B","15","BROOKLYN"
"3747",1242014,"FEL","Y","Y","M","B","32","BROOKLYN"
"3748",1242014,"CPW","Y","N","M","Q","18","BRONX"
"3749",1242014,"GRAND LARCENY","N","N","M","W","26","QUEENS"
"3750",1242014,"CPW","Y","N","F","B","47","QUEENS"
"3751",1242014,"FELONY","Y","N","M","B","**","QUEENS"
"3752",1242014,"FELONY","Y","N","M","B","20","QUEENS"
"3753",1242014,"FELONY","Y","N","M","B","29","QUEENS"
"3754",1242014,"GRAND LARCENY","N","N","M","P","28","QUEENS"
"3755",1242014,"CSCS/CPCS","N","N","M","W","29","BROOKLYN"
"3756",1242014,"CPW","Y","N","M","B","24","BROOKLYN"
"3757",1242014,"MISD","Y","N","M","B","21","BROOKLYN"
"3758",1242014,"MISD","Y","Y","M","P","22","BRONX"
"3759",1242014,"MISD","N","N","M","W","21","BRONX"
"3760",1242014,"FELONY","N","N","M","A","20","QUEENS"
"3761",1242014,"FELONY","Y","N","M","B","39","QUEENS"
"3762",1242014,"MISD","Y","Y","M","Q","18","MANHATTAN"
"3763",1242014,"FELONY","Y","N","M","I","23","QUEENS"
"3764",1242014,"CT","Y","N","M","Q","26","BRONX"
"3765",1242014,"FEL","N","N","M","B","24","BROOKLYN"
"3766",1242014,"FEL","N","N","M","B","37","BROOKLYN"
"3767",1242014,"CRIM TRES","N","N","M","B","22","STATEN ISLAND"
"3768",1242014,"CPW","Y","Y","M","B","22","STATEN ISLAND"
"3769",1242014,"FELONY","N","N","M","A","23","QUEENS"
"3770",1242014,"FEL","Y","N","M","B","20","BROOKLYN"
"3771",1242014,"FELONY","N","N","M","B","24","BROOKLYN"
"3772",1242014,"FEL","Y","N","M","B","21","BROOKLYN"
"3773",1242014,"FELONY","N","N","M","Q","20","QUEENS"
"3774",1242014,"CRIMINAL TRESPASS","N","Y","M","B","42","MANHATTAN"
"3775",1242014,"MISD","Y","N","M","Q","55","MANHATTAN"
"3776",1242014,"FEL","Y","N","M","B","38","BROOKLYN"
"3777",1242014,"FEL","Y","N","M","B","28","BROOKLYN"
"3778",1242014,"CPW","Y","N","M","Q","17","BRONX"
"3779",1242014,"GLA","N","N","M","W","17","QUEENS"
"3780",1242014,"MISD","Y","Y","M","B","40","MANHATTAN"
"3781",1242014,"MISD","N","N","M","B","16","BROOKLYN"
"3782",1242014,"MISD","N","N","M","B","20","BROOKLYN"
"3783",1242014,"FELONY","Y","Y","M","B","45","QUEENS"
"3784",1242014,"MISD","N","N","M","B","30","BROOKLYN"
"3785",1242014,"GLA","N","N","M","A","19","QUEENS"
"3786",1242014,"GLA","N","N","M","Q","20","QUEENS"
"3787",1242014,"CPW","Y","Y","M","Q","23","QUEENS"
"3788",1252014,"FEL","Y","Y","M","Q","18","BROOKLYN"
"3789",1252014,"FEL","Y","N","M","B","22","BROOKLYN"
"3790",1252014,"FEL","Y","N","M","B","27","BROOKLYN"
"3791",1252014,"MISD","Y","Y","M","B","52","MANHATTAN"
"3792",1252014,"MISD","Y","N","M","B","32","BROOKLYN"
"3793",1252014,"FEL","Y","N","M","B","24","QUEENS"
"3794",1252014,"CPW","Y","Y","M","B","24","BRONX"
"3795",1252014,"ROBBERY","Y","N","M","Q","18","BRONX"
"3796",1252014,"MISD","Y","Y","M","B","18","BROOKLYN"
"3797",1252014,"MISD","Y","N","M","B","20","BROOKLYN"
"3798",1252014,"FEL","Y","N","M","B","28","BROOKLYN"
"3799",1252014,"FEL","Y","N","M","B","33","BROOKLYN"
"3800",1252014,"FELONY","Y","Y","M","Q","40","MANHATTAN"
"3801",1252014,"MISD","Y","Y","F","B","51","MANHATTAN"
"3802",1252014,"CPW","Y","Y","M","A","24","BROOKLYN"
"3803",1252014,"CPW","Y","N","M","B","30","BROOKLYN"
"3804",1252014,"MISD","Y","Y","M","P","37","MANHATTAN"
"3805",1252014,"MISD","N","N","F","W","24","MANHATTAN"
"3806",1252014,"FELONY","Y","Y","M","B","21","BROOKLYN"
"3807",1252014,"FELONY","Y","Y","M","B","20","BROOKLYN"
"3808",1252014,"FELONY","Y","N","M","B","21","BROOKLYN"
"3809",1252014,"FELONY","Y","N","M","B","20","BROOKLYN"
"3810",1252014,"CPW","N","N","M","P","32","BROOKLYN"
"3811",1252014,"MISDEMEANOR","Y","N","M","Q","33","MANHATTAN"
"3812",1252014,"ASSAULT","Y","N","M","Q","29","BRONX"
"3813",1252014,"GRAND LARCENY FROM AUTO","Y","N","M","B","24","STATEN ISLAND"
"3814",1252014,"MAKING GRAFFITI","Y","Y","M","Q","20","QUEENS"
"3815",1252014,"MAKING GRAFFITI","Y","Y","M","Q","20","QUEENS"
"3816",1252014,"MAKING GRAFFITI","Y","Y","M","Q","23","QUEENS"
"3817",1252014,"MAKING GRAFFITI","Y","Y","M","Q","22","QUEENS"
"3818",1252014,"FELONY","Y","Y","M","B","42","MANHATTAN"
"3819",1252014,"MISD","Y","N","M","Q","35","BRONX"
"3820",1252014,"BURGLARY","Y","N","M","Q","22","BROOKLYN"
"3821",1252014,"M","Y","N","M","B","49","MANHATTAN"
"3822",1252014,"FEL","Y","N","M","Q","27","BROOKLYN"
"3823",1252014,"FELONY","N","N","M","W","19","BROOKLYN"
"3824",1252014,"CRIMINAL TRESPASS","N","N","F","B","14","BROOKLYN"
"3825",1252014,"FEL","Y","N","M","P","46","BROOKLYN"
"3826",1252014,"FEL","Y","Y","M","Q","34","BROOKLYN"
"3827",1252014,"FEL","Y","Y","M","Q","48","BROOKLYN"
"3828",1252014,"PETIT LARCENY","N","N","F","W","38","BROOKLYN"
"3829",1252014,"PETIT LARCENY","Y","N","M","Q","39","BROOKLYN"
"3830",1252014,"FEL","Y","N","M","Q","56","BROOKLYN"
"3831",1252014,"ROBBERY","Y","Y","M","B","17","STATEN ISLAND"
"3832",1252014,"FEL","Y","N","M","P","52","QUEENS"
"3833",1252014,"FEL","Y","N","M","P","38","QUEENS"
"3834",1252014,"MISD","N","N","M","B","37","MANHATTAN"
"3835",1252014,"FEL","Y","Y","M","B","39","QUEENS"
"3836",1252014,"FEL","Y","N","M","B","39","QUEENS"
"3837",1252014,"FEL","N","N","M","P","51","QUEENS"
"3838",1252014,"CPW","Y","N","M","B","21","MANHATTAN"
"3839",1252014,"CPW","Y","N","M","B","20","MANHATTAN"
"3840",1252014,"CPW","Y","N","M","B","19","MANHATTAN"
"3841",1252014,"CPW","Y","N","M","B","23","MANHATTAN"
"3842",1252014,"CPW","Y","N","M","B","21","MANHATTAN"
"3843",1252014,"CPW","Y","N","M","B","18","MANHATTAN"
"3844",1252014,"CPW","Y","N","M","P","19","MANHATTAN"
"3845",1252014,"CRIMINAL TRESPASS","Y","Y","M","B","40","MANHATTAN"
"3846",1252014,"FEL","Y","Y","M","B","33","BROOKLYN"
"3847",1252014,"GRAND LARCENY","N","N","M","B","22","MANHATTAN"
"3848",1252014,"FEL  / CPW","Y","Y","F","Q","23","MANHATTAN"
"3849",1252014,"FEL  / CPW","Y","Y","M","Q","21","MANHATTAN"
"3850",1252014,"FELONY","N","N","M","A","21","BROOKLYN"
"3851",1252014,"ROBBERY","Y","N","M","B","28","STATEN ISLAND"
"3852",1252014,"FELONY","N","N","M","A","23","BROOKLYN"
"3853",1252014,"GRAND LARCENY","N","N","F","W","36","MANHATTAN"
"3854",1252014,"ROBBERY","N","N","M","B","20","BROOKLYN"
"3855",1252014,"ROBBERY","N","N","M","B","15","BROOKLYN"
"3856",1252014,"GLA","N","N","M","B","34","STATEN ISLAND"
"3857",1252014,"GRAND LARCENY","Y","N","M","B","33","BROOKLYN"
"3858",1252014,"FEL","N","N","M","Z","53","QUEENS"
"3859",1252014,"CPW","Y","N","M","A","36","BRONX"
"3860",1252014,"MISD","N","N","M","B","34","BROOKLYN"
"3861",1252014,"CPW","Y","N","M","W","20","QUEENS"
"3862",1252014,"ROBBERY","Y","Y","M","W","27","STATEN ISLAND"
"3863",1252014,"CRIM TRES","Y","N","F","W","19","STATEN ISLAND"
"3864",1252014,"CPW","Y","N","M","B","41","BRONX"
"3865",1252014,"FELONY","N","N","M","B","25","MANHATTAN"
"3866",1252014,"CRIMINAL TRESPASS","N","N","M","B","14","QUEENS"
"3867",1252014,"CRIMINAL TRESPASS","N","N","M","B","14","QUEENS"
"3868",1252014,"UNAUTHORIZED SALE OF FARE CARD","Y","Y","M","B","46","MANHATTAN"
"3869",1252014,"UNAUTHORIZED SALE OF FARE CARD","Y","N","M","Q","38","MANHATTAN"
"3870",1252014,"FELONY","Y","N","M","B","18","BROOKLYN"
"3871",1252014,"FEL","N","N","F","B","13","QUEENS"
"3872",1252014,"FEL","Y","N","M","B","20","MANHATTAN"
"3873",1252014,"FEL","Y","N","M","I","37","QUEENS"
"3874",1252014,"MISD","N","N","M","B","24","MANHATTAN"
"3875",1252014,"CPW","Y","N","M","B","28","STATEN ISLAND"
"3876",1252014,"FEL","Y","N","M","B","23","QUEENS"
"3877",1252014,"FEL","N","N","M","Z","17","QUEENS"
"3878",1252014,"FEL","N","N","M","A","28","QUEENS"
"3879",1252014,"FEL","N","N","M","B","20","QUEENS"
"3880",1252014,"BURGLARY","Y","N","M","Q","18","BRONX"
"3881",1252014,"FEL","N","N","M","B","40","QUEENS"
"3882",1252014,"MISD","N","Y","M","B","53","MANHATTAN"
"3883",1252014,"FELONY","Y","N","M","B","30","BROOKLYN"
"3884",1252014,"FELONY","Y","N","M","B","29","BROOKLYN"
"3885",1252014,"CRIMINAL TRESPASS","N","N","M","B","57","BRONX"
"3886",1252014,"FELONY","Y","N","M","A","16","QUEENS"
"3887",1252014,"FEL","N","N","M","Q","19","QUEENS"
"3888",1252014,"FEL","Y","N","M","B","15","QUEENS"
"3889",1252014,"ROBBERY","N","N","M","B","19","BROOKLYN"
"3890",1252014,"FELONY","Y","Y","M","B","38","BRONX"
"3891",1252014,"FELONY","Y","N","M","B","38","BRONX"
"3892",1252014,"ROBBERY","Y","Y","M","B","32","STATEN ISLAND"
"3893",1252014,"ROBBERY","Y","Y","M","B","32","STATEN ISLAND"
"3894",1252014,"MISD","Y","Y","M","B","17","BROOKLYN"
"3895",1252014,"MISD","Y","Y","M","B","16","BROOKLYN"
"3896",1252014,"ROBB","N","N","M","B","23","STATEN ISLAND"
"3897",1252014,"FEL","Y","N","F","Q","20","QUEENS"
"3898",1252014,"ROBBERY / COMMERCIAL BUILDING","Y","N","M","B","52","BRONX"
"3899",1252014,"POSSESSION OF MARIJUANA","Y","N","M","Q","20","MANHATTAN"
"3900",1252014,"CRIM TRES","N","N","M","B","28","BRONX"
"3901",1252014,"FEL","Y","N","M","B","30","QUEENS"
"3902",1252014,"FELONY","Y","N","M","W","23","QUEENS"
"3903",1252014,"FELONY","N","N","M","B","37","QUEENS"
"3904",1252014,"CPW / ROBBERY","Y","N","M","B","28","BRONX"
"3905",1252014,"FEL","Y","N","M","Q","18","QUEENS"
"3906",1252014,"ASSAULT","N","N","F","B","15","MANHATTAN"
"3907",1252014,"FEL","Y","N","M","B","30","QUEENS"
"3908",1252014,"FEL","N","N","M","B","21","QUEENS"
"3909",1252014,"FEL","N","N","M","B","22","QUEENS"
"3910",1252014,"FEL","Y","N","M","B","22","BROOKLYN"
"3911",1252014,"MISD","Y","N","M","Q","32","BROOKLYN"
"3912",1252014,"FELONU","Y","N","M","B","15","QUEENS"
"3913",1252014,"CRIM TRESPASS / CPM","Y","N","M","P","26","BRONX"
"3914",1252014,"CRIM TRESPASS / CPM","Y","N","M","Q","25","BRONX"
"3915",1252014,"MISD","Y","N","M","B","16","BROOKLYN"
"3916",1252014,"MISD","N","N","M","B","17","BROOKLYN"
"3917",1252014,"MISD","Y","Y","M","B","33","BROOKLYN"
"3918",1252014,"MISD","Y","N","M","B","26","MANHATTAN"
"3919",1252014,"CRIM TRES","Y","Y","M","Q","41","BROOKLYN"
"3920",1252014,"MISD","Y","N","M","Q","31","MANHATTAN"
"3921",1252014,"MISD","Y","N","M","Q","27","MANHATTAN"
"3922",1252014,"FEL","Y","N","M","B","23","BROOKLYN"
"3923",1252014,"CPM,","Y","N","M","B","15","BRONX"
"3924",1252014,"CRIM TRES","N","N","M","Q","24","BROOKLYN"
"3925",1252014,"GRAND LARCENY FROM AUTO","N","N","M","A","23","QUEENS"
"3926",1252014,"FEL","Y","N","M","B","24","BROOKLYN"
"3927",1252014,"FELONY","Y","N","M","Q","24","BROOKLYN"
"3928",1252014,"FEL","Y","Y","M","Q","22","BROOKLYN"
"3929",1252014,"FELONY","N","N","M","B","22","QUEENS"
"3930",1252014,"CPW","Y","Y","M","P","21","MANHATTAN"
"3931",1252014,"CPW","Y","N","M","Q","27","MANHATTAN"
"3932",1252014,"FEL","Y","N","M","A","16","BROOKLYN"
"3933",1252014,"FEL","Y","N","M","A","18","BROOKLYN"
"3934",1252014,"FEL","Y","N","M","A","16","BROOKLYN"
"3935",1252014,"FEL","Y","N","M","A","17","BROOKLYN"
"3936",1252014,"FEL","Y","N","M","A","23","BROOKLYN"
"3937",1252014,"FEL","Y","N","M","B","26","MANHATTAN"
"3938",1252014,"FEL","Y","N","M","P","29","BROOKLYN"
"3939",1252014,"FEL","Y","N","M","B","52","BROOKLYN"
"3940",1252014,"FELONY","Y","N","M","B","17","QUEENS"
"3941",1252014,"FEL","Y","N","M","W","16","QUEENS"
"3942",1252014,"FEL","Y","N","M","W","16","QUEENS"
"3943",1252014,"FEL","Y","N","M","W","16","QUEENS"
"3944",1252014,"FELONY","Y","N","M","A","20","QUEENS"
"3945",1252014,"FELONY","Y","N","M","B","21","QUEENS"
"3946",1252014,"MISD","N","N","F","W","34","MANHATTAN"
"3947",1252014,"MISD","Y","N","M","Q","26","BRONX"
"3948",1252014,"MISD","Y","N","M","B","20","BROOKLYN"
"3949",1252014,"CRIMINAL TRESPASS","Y","N","M","B","50","BROOKLYN"
"3950",1252014,"CPW","Y","N","M","B","26","BRONX"
"3951",1252014,"FEL","Y","N","M","B","28","BROOKLYN"
"3952",1252014,"FEL","Y","N","M","B","25","BROOKLYN"
"3953",1252014,"GLA","Y","N","M","W","24","QUEENS"
"3954",1262014,"FEL","Y","N","M","P","31","QUEENS"
"3955",1262014,"FELONY","Y","N","M","B","21","QUEENS"
"3956",1262014,"ROBBERY","Y","N","M","B","15","STATEN ISLAND"
"3957",1262014,"MISD","Y","N","M","Q","24","MANHATTAN"
"3958",1262014,"MISD","Y","N","M","Z","19","MANHATTAN"
"3959",1262014,"FEL","Y","N","M","B","41","BROOKLYN"
"3960",1262014,"CT","N","N","M","Q","24","BRONX"
"3961",1262014,"FEL","Y","N","M","B","30","BROOKLYN"
"3962",1262014,"ROBBERY","Y","N","M","Q","30","MANHATTAN"
"3963",1262014,"FELONY","N","N","M","B","25","QUEENS"
"3964",1262014,"FELONY","N","N","M","B","22","QUEENS"
"3965",1262014,"CPW","Y","Y","M","Z","18","STATEN ISLAND"
"3966",1262014,"FELONY","Y","Y","M","B","26","QUEENS"
"3967",1262014,"FELONY","N","N","M","B","21","QUEENS"
"3968",1262014,"FELONY","Y","N","M","B","45","QUEENS"
"3969",1262014,"BURGLARY","N","N","M","A","28","QUEENS"
"3970",1262014,"CPW","Y","N","M","B","30","BROOKLYN"
"3971",1262014,"CRIMINAL TRESPASS","N","N","M","B","25","BRONX"
"3972",1262014,"CRIMINAL TRESPASS","N","N","M","B","34","BRONX"
"3973",1262014,"CRIMINAL TRESPASS","N","N","M","Q","21","BRONX"
"3974",1262014,"FELONY","N","N","M","B","22","QUEENS"
"3975",1262014,"GLA","N","N","F","Q","24","QUEENS"
"3976",1262014,"ASSAULT","N","N","M","A","43","QUEENS"
"3977",1262014,"ASSAULT","N","N","M","A","23","QUEENS"
"3978",1262014,"CT","N","N","M","Q","29","MANHATTAN"
"3979",1262014,"ASSAULT","Y","N","M","Q","39","QUEENS"
"3980",1262014,"CPW","N","N","M","W","16","MANHATTAN"
"3981",1262014,"CPW","N","N","M","W","17","MANHATTAN"
"3982",1262014,"FELONY","N","N","M","B","50","QUEENS"
"3983",1262014,"CRIMINAL TRESPASS","N","N","M","B","18","BROOKLYN"
"3984",1262014,"BURGLARY","Y","N","M","B","55","BROOKLYN"
"3985",1262014,"BURGLARY","Y","N","M","A","35","MANHATTAN"
"3986",1262014,"MISD","N","N","F","B","51","BROOKLYN"
"3987",1262014,"CPW","Y","N","M","B","31","BRONX"
"3988",1262014,"FELONY","N","N","M","B","70","QUEENS"
"3989",1262014,"LARCENY","N","N","M","B","51","MANHATTAN"
"3990",1262014,"MISD","N","N","M","Q","32","MANHATTAN"
"3991",1262014,"MISD","N","N","M","Q","41","MANHATTAN"
"3992",1262014,"ASSAULT","N","N","M","B","33","MANHATTAN"
"3993",1262014,"FELONY","N","N","M","W","54","QUEENS"
"3994",1262014,"ROBBERY","N","N","M","B","49","BROOKLYN"
"3995",1262014,"FELONY","Y","N","M","B","35","QUEENS"
"3996",1262014,"FELONY","N","N","M","Z","52","QUEENS"
"3997",1262014,"CPW","Y","N","M","Q","35","BROOKLYN"
"3998",1262014,"FEL","N","N","M","W","52","MANHATTAN"
"3999",1262014,"FELONY","Y","N","M","B","20","QUEENS"
"4000",1262014,"FELONY","Y","N","M","B","28","MANHATTAN"
"4001",1262014,"FEL","N","N","M","B","54","QUEENS"
"4002",1262014,"FEL","N","N","M","Q","33","QUEENS"
"4003",1262014,"ROBBERY","Y","N","M","B","34","QUEENS"
"4004",1262014,"SUSP/AUTO BREAK","N","N","F","Z","16","STATEN ISLAND"
"4005",1262014,"SUSP AUTO BREAK","N","N","F","Z","22","STATEN ISLAND"
"4006",1262014,"MISD","Y","N","M","B","43","BRONX"
"4007",1262014,"CRIMINAL TRESPASS","N","Y","M","B","23","QUEENS"
"4008",1262014,"FEL","Y","N","M","W","66","QUEENS"
"4009",1262014,"MISD","N","N","M","B","39","MANHATTAN"
"4010",1262014,"FEL","N","N","F","Q","24","BROOKLYN"
"4011",1262014,"FEL","Y","N","M","Q","43","BROOKLYN"
"4012",1262014,"CPW","Y","N","M","W","15","QUEENS"
"4013",1262014,"FELONY","N","N","M","B","41","QUEENS"
"4014",1262014,"CSCS","Y","N","F","P","56","BROOKLYN"
"4015",1262014,"MISD","N","N","M","B","36","QUEENS"
"4016",1262014,"CPW","Y","N","M","B","36","QUEENS"
"4017",1262014,"CPW","Y","N","M","B","38","QUEENS"
"4018",1262014,"CPW","Y","N","M","B","35","QUEENS"
"4019",1262014,"FELONY","N","N","M","B","49","QUEENS"
"4020",1262014,"FELONY","Y","N","M","B","34","BRONX"
"4021",1262014,"BURGLARY","N","N","F","W","33","STATEN ISLAND"
"4022",1262014,"BURGLARY","Y","N","M","Q","42","STATEN ISLAND"
"4023",1262014,"FELONY","N","N","M","A","24","QUEENS"
"4024",1262014,"FELONY","N","N","M","B","41","QUEENS"
"4025",1262014,"ASSAULT","Y","N","F","Q","36","BROOKLYN"
"4026",1262014,"ASSAULT","Y","N","M","P","29","BROOKLYN"
"4027",1262014,"ASSAULT","Y","N","M","Q","20","BROOKLYN"
"4028",1262014,"ASSAULT","Y","N","M","Q","21","BROOKLYN"
"4029",1262014,"ASSAULT","Y","N","M","Q","22","BROOKLYN"
"4030",1262014,"ASSAULT","Y","N","M","Q","26","BROOKLYN"
"4031",1262014,"ASSAULT","Y","N","M","Q","22","BROOKLYN"
"4032",1262014,"ASSAULT","Y","N","M","Q","21","BROOKLYN"
"4033",1262014,"FEL","N","N","M","B","20","BROOKLYN"
"4034",1262014,"ROBBERY","Y","N","M","A","19","QUEENS"
"4035",1262014,"FEL","Y","N","M","B","18","MANHATTAN"
"4036",1262014,"MISD","N","N","F","B","55","BROOKLYN"
"4037",1262014,"FEL","Y","Y","M","B","18","BROOKLYN"
"4038",1262014,"MISD","N","N","F","W","17","BROOKLYN"
"4039",1262014,"GRAND LARCENY","Y","N","M","Q","25","QUEENS"
"4040",1262014,"MISD","N","Y","M","P","30","BRONX"
"4041",1262014,"FELONY","Y","N","M","B","45","BRONX"
"4042",1262014,"FELONY","Y","N","M","B","53","QUEENS"
"4043",1262014,"MISD","Y","N","M","P","20","BRONX"
"4044",1262014,"MISD","Y","Y","M","B","49","BRONX"
"4045",1262014,"FELONY","Y","N","M","B","23","BRONX"
"4046",1262014,"FELONY","Y","N","M","B","22","BRONX"
"4047",1262014,"CPW","Y","N","M","B","23","MANHATTAN"
"4048",1262014,"CPW","Y","N","M","B","23","MANHATTAN"
"4049",1262014,"CPW","Y","N","M","B","28","MANHATTAN"
"4050",1262014,"MISD","N","N","M","B","28","BROOKLYN"
"4051",1262014,"CPW","Y","Y","M","Q","25","QUEENS"
"4052",1262014,"MISD","N","N","M","Q","29","MANHATTAN"
"4053",1262014,"CRIMINAL TRESPASS","Y","Y","M","Z","28","BRONX"
"4054",1262014,"FELONY","Y","N","M","B","40","MANHATTAN"
"4055",1262014,"FELONY","N","N","M","B","22","QUEENS"
"4056",1262014,"CPM","Y","Y","M","Q","23","MANHATTAN"
"4057",1262014,"CPM","N","N","M","Q","24","MANHATTAN"
"4058",1262014,"CPM","N","N","M","Q","24","MANHATTAN"
"4059",1262014,"CPM","N","N","M","Q","29","MANHATTAN"
"4060",1262014,"MISD","N","Y","M","Q","43","BROOKLYN"
"4061",1262014,"MISD","Y","Y","M","B","28","BRONX"
"4062",1262014,"CRIMINAL TRESPASS","Y","Y","M","Q","23","MANHATTAN"
"4063",1262014,"FEL","Y","N","M","B","20","BROOKLYN"
"4064",1262014,"ASSAULT WITH A WEAPON","Y","Y","M","Q","15","BROOKLYN"
"4065",1262014,"CPW","Y","Y","M","P","21","BROOKLYN"
"4066",1262014,"FELONY","Y","N","M","B","33","QUEENS"
"4067",1262014,"ROBBERY","Y","N","M","B","24","QUEENS"
"4068",1262014,"BURGLARY","N","N","M","W","42","BROOKLYN"
"4069",1262014,"FEL","N","N","Z","Z","1","BROOKLYN"
"4070",1262014,"MISD","N","N","M","B","27","BROOKLYN"
"4071",1262014,"MISD","N","N","M","B","18","MANHATTAN"
"4072",1262014,"MISD","N","N","M","B","27","QUEENS"
"4073",1262014,"CPM","Y","Y","M","Q","20","BRONX"
"4074",1262014,"FEL","Y","N","M","W","29","QUEENS"
"4075",1262014,"MISD","N","N","M","P","17","MANHATTAN"
"4076",1262014,"FEL","Y","Y","M","P","18","BROOKLYN"
